Dealer,Company1,VIP,FEIN,DNI,Peripherals,ServiceName,IsRenting,UnitID1,ShortName,UnitType,Carrier,MonthlyFee,BillingGroup,BillingPeriod,LastServicePaidUntil,ServicePaidUntil,SerialNumber,PhoneNumber,IMEI,BillTo,Suspended,EventName,AssignedToCompanyOn,LastEventDate,LastContactOn,LastEventAddress
TSO Mobile - Colombia,ASOCIACION DE RECICLADORES CENTRO DE BOGOTA, ,901165893,,"Panic Button, ",PLAN PROFESIONAL,Renting,1IF7,KnightPM-1IF7,PM - KnightX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,KnightPM-1IF7,9103265451,869487062785216,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,ASOCIACION DE RECICLADORES CENTRO DE BOGOTA, ,901165893,,"Panic Button, ",PLAN PROFESIONAL,Renting,1IF8,KnightPM-1IF8,PM - KnightX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,KnightPM-1IF8,9103265601,869487062756563,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,ASOCIACION DE RECICLADORES CENTRO DE BOGOTA, ,901165893,,"Panic Button, ",PLAN PROFESIONAL,Renting,1IFJ,KnightPM-1IFJ,PM - KnightX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,KnightPM-1IFJ,9103265853,869487063001506,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,ASOCIACION DE RECICLADORES CENTRO DE BOGOTA, ,901165893,,"Panic Button, ",PLAN PROFESIONAL,Renting,1IFL,KnightPM-1IFL,PM - KnightX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,KnightPM-1IFL,9103265437,869487062839385,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,ASOCIACION DE RECICLADORES CENTRO DE BOGOTA, ,901165893,,"Panic Button, ",PLAN PROFESIONAL,Renting,1IFN,KnightPM-1IFN,PM - KnightX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,KnightPM-1IFN,9103265452,869487062774715,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,ASOCIACION DE RECICLADORES CENTRO DE BOGOTA, ,901165893,,"Panic Button, ",PLAN PROFESIONAL,Renting,1IFO,KnightPM-1IFO,PM - KnightX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,KnightPM-1IFO,9103265626,869487062908602,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,ASOCIACION DE RECICLADORES CENTRO DE BOGOTA, ,901165893,,"Panic Button, ",PLAN PROFESIONAL,Renting,1IFZ,KnightPM-1IFZ,PM - KnightX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,KnightPM-1IFZ,9103265861,869487062734305,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,ASOCIACION DE RECICLADORES CENTRO DE BOGOTA, ,901165893,,"Panic Button, ",PLAN PROFESIONAL,Renting,1IG1,KnightPM-1IG1,PM - KnightX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,KnightPM-1IG1,9103265442,869487062966543,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,ASOCIACION DE RECICLADORES CENTRO DE BOGOTA, ,901165893,,"Panic Button, ",PLAN PROFESIONAL,Renting,1IG3,KnightPM-1IG3,PM - KnightX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,KnightPM-1IG3,9103265462,869487062805113,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,ASOCIACION DE RECICLADORES CENTRO DE BOGOTA, ,901165893,,"Panic Button, ",PLAN PROFESIONAL,Renting,1IG4,KnightPM-1IG4,PM - KnightX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,KnightPM-1IG4,9103265629,869487062877708,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,ASOCIACION DE RECICLADORES CENTRO DE BOGOTA, ,901165893,,"Panic Button, ",PLAN PROFESIONAL,Renting,1IGF,KnightPM-1IGF,PM - KnightX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,KnightPM-1IGF,9103265870,869487062995922,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,ASOCIACION DE RECICLADORES SEMILLEROS DEL FUTURO PARA UN AMBIENTE MEJOR , ,900715332,900715332,"Panic Button, ",PLAN STANDARD,Renting,1F2M,DHY76I,Topfly PioneerX,Claro CO,19.99,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,Pioneerx100-1F2M,9102379371,869487064389397,,Active,Ignition OFF,7/17/2026 11:34:21 AM,8/19/2026 5:54:42 AM,8/19/2026 5:54:47 AM,"Cra. 56 #24 81, Bogotá, Colombia"
TSO Colombia - IBO IDCOM,ASOJUNTAR GBD, ,900364781,NIT,"Panic Button, ",PLAN MAQUINARIA PESADA,Renting,1BIS,SY007QCC67068,Topfly PioneerX,Claro CO,49917.00,,Annually,7/24/2026 12:00:00 AM,12/20/2026 12:00:00 AM,PioneerX100-1BIS,9103548622,869487064589848,,Active,Parked,7/24/2026 8:41:54 AM,12/20/2025 12:30:50 PM,12/20/2025 12:30:54 PM,77268GG5+M8
TSO Mobile - Colombia,ATARNAN OSPINA RENGIFO, ,94451600,94451600,"Panic Button, ",PLAN STANDARD,Renting,1IJY,UFS643,Topfly PioneerX,Claro CO,53500.00,,Monthly,11/10/2025 12:00:00 AM,12/9/2025 12:00:00 AM,PioneerX100-1IJY,9103841354,869487067393891,,Active,Parked,7/21/2026 7:41:33 AM,8/14/2026 5:17:55 PM,8/14/2026 5:18:43 PM,"Kr2e 72-10, Cali, Valle Cauca, Colombia"
TSO Mobile - Colombia,BAHAMON CAICEDO MANUEL ARTURO, ,79144082,79144082,"Panic Button, ",PLAN MAQUINARIA PESADA,Renting,1BDC,JCB214E,Topfly PioneerX,Claro CO,19.99,,Monthly,7/15/2026 12:00:00 AM,8/13/2026 12:00:00 AM,Pioneerx100-1BDC,9103418713,869487064462608,,Active,Login,7/15/2026 11:09:24 AM,10/6/2025 11:58:45 AM,10/6/2025 11:58:46 AM,"China, Guang Dong Sheng, Shen Zhen Shi, Nan Shan Qu, ?????????? ????: 518057"
TSO Mobile - Colombia,BAHAMON CAICEDO MANUEL ARTURO, ,79144082,79144082,"Panic Button, ",PLAN MAQUINARIA PESADA,Renting,1ENC,66SE22DNKN1000910,Topfly PioneerX,Claro CO,19.99,,Monthly,7/21/2026 12:00:00 AM,8/19/2026 12:00:00 AM,Pioneerx100-1ENC,9103920304,869487064565459,,Active,Parked,7/21/2026 11:19:16 AM,8/15/2026 9:47:28 AM,8/15/2026 9:47:35 AM,"7H5X+FP Yopal, Casanare, Colombia"
TSO Mobile Peru,BLACK GRAPE S.A.C., ,20565297482,20565297482,"Panic Button, ",PLAN PROFESIONAL,Renting,1ICL,CNB-754,Topfly PioneerX,CLARO-PE,29.99,,Monthly,7/31/2026 12:00:00 AM,8/29/2026 12:00:00 AM,869487064429631,952447918,869487064429631,,Active,Parked,7/31/2026 10:52:16 AM,8/19/2026 10:34:26 AM,8/19/2026 10:34:28 AM,"Santo Tomas Mz.M1 - Lt.17, Chorrillos 15066, Peru"
TSO Mobile - Colombia,BOMBA FOODS SAS, ,901784030,1,"Temp. Sensor, Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1HR3,QOR044,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,Claro CO,76200.00,,Monthly,7/11/2026 12:00:00 AM,8/9/2026 12:00:00 AM,4764434335,9104037855,352556103429853,,Active,Parked,7/11/2026 9:21:57 AM,8/19/2026 10:31:59 AM,8/19/2026 10:32:08 AM,Carrera 36B
TSO Mobile Peru,BUS SERVICE AUTOMOTRIZ S.A.C,VIP,20518889444,20518889444,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1C7C,DAF-198 AIR2,VidFleet AIR2,CLARO-PE,65.00,,Monthly,7/14/2026 12:00:00 AM,8/12/2026 12:00:00 AM,8B514249,997596789,8B514249,,Active,Ignition OFF,7/14/2026 2:31:52 PM,8/19/2026 8:57:30 AM,8/19/2026 8:57:34 AM,"Nunez Del Arco 181, Callao 07001, Peru"
TSO Mobile Peru,BUS SERVICE AUTOMOTRIZ S.A.C,VIP,20518889444,20518889444,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1C88,DAE-243 AIR2,VidFleet AIR2,CLARO-PE,65.00,,Monthly,7/14/2026 12:00:00 AM,8/12/2026 12:00:00 AM,8B51422X,997597334,8B51422X,,Active,Ignition OFF,7/14/2026 10:54:52 AM,8/19/2026 6:58:26 AM,8/19/2026 6:58:29 AM,513 Jr. Antartida Calle Almirante Guisse 513 Jr. Antartida Calle Almirante Guisse 
TSO Mobile Peru,BUS SERVICE AUTOMOTRIZ S.A.C,VIP,20518889444,20518889444,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1C9K,AZK840A IR2,VidFleet AIR2,CLARO-PE,65.00,,Monthly,5/21/2026 12:00:00 AM,6/19/2026 12:00:00 AM,8B51426V,997598151,8B51426V,,Active,Ignition OFF,7/10/2026 7:36:41 AM,8/19/2026 5:43:52 AM,8/19/2026 5:44:55 AM,"Calle Contralmirante Ignacio Mariategui 790, Callao 07021, Peru"
TSO Mobile Peru,BUS SERVICE AUTOMOTRIZ S.A.C,VIP,20518889444,20518889444,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1CGK,DAF-279 AIR2,VidFleet AIR2,CLARO-PE,65.00,,Monthly,7/14/2026 12:00:00 AM,8/12/2026 12:00:00 AM,8B51423J,997594304,8B51423J,,Active,Ignition OFF,7/14/2026 4:36:15 PM,8/19/2026 7:39:31 AM,8/19/2026 7:40:07 AM,"Atalaya Mz.C - Lt.28, Callao 07021, Peru"
TSO Mobile Peru,BUS SERVICE AUTOMOTRIZ S.A.C,VIP,20518889444,20518889444,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1I8R,DAE-243,Topfly PioneerX,CLARO-PE,65.00,,Monthly,7/14/2026 12:00:00 AM,8/12/2026 12:00:00 AM,869487064508962,952412830,869487064508962,,Active,Parked,7/14/2026 10:57:08 AM,8/19/2026 10:35:04 AM,8/19/2026 10:35:29 AM,513 Jr. Antartida Calle Almirante Guisse 513 Jr. Antartida Calle Almirante Guisse 
TSO Mobile Peru,BUS SERVICE AUTOMOTRIZ S.A.C,VIP,20518889444,20518889444,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1IA3,DAF-198,Topfly PioneerX,CLARO-PE,65.00,,Monthly,7/14/2026 12:00:00 AM,8/12/2026 12:00:00 AM,869487064429821,952441013,869487064429821,,Active,Parked,7/14/2026 2:30:46 PM,8/19/2026 10:34:40 AM,8/19/2026 10:35:04 AM,"Av Atalaya-69, Callao, Callao, Callao"
TSO Mobile Peru,BUS SERVICE AUTOMOTRIZ S.A.C,VIP,20518889444,20518889444,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1ID4,DAF-279,Topfly PioneerX,CLARO-PE,65.00,,Monthly,7/14/2026 12:00:00 AM,8/12/2026 12:00:00 AM,869487064374076,961384435,869487064374076,,Active,Parked,7/14/2026 4:35:26 PM,8/19/2026 10:33:41 AM,8/19/2026 10:33:47 AM,"Av Atalaya-69, Callao, Callao, Callao"
TSO Mobile Peru,C Y C TRANSPORT CORPORATION SAC, ,20510468032,20510468032,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1C8V,BPH-940 AIR2,VidFleet AIR2,CLARO-PE,39.50,,Monthly,6/8/2026 12:00:00 AM,7/7/2026 12:00:00 AM,8B51425P,997592953,8B51425P,,Active,Ignition OFF,7/10/2026 8:13:33 AM,7/16/2026 1:28:32 PM,7/16/2026 1:29:24 PM,"P45Q+6XR, Lurin 15823, Peru"
TSO Mobile - Colombia,CAMILA DIAZ CONSTRUCCIONES CIVILES S.A.S, ,901261752,00,"Panic Button, ",PLAN PROFESIONAL,Renting,1ECZ,HEV613,Topfly PioneerX,Claro CO,53500.00,,Monthly,12/30/2025 12:00:00 AM,1/28/2026 12:00:00 AM,Pioneerx100-1ECZ,9103403689,869487064329138,,Active,Drive,7/30/2026 4:29:56 AM,8/19/2026 10:35:19 AM,8/19/2026 10:35:36 AM,"Kr46-48, Arjona, Bolivar"
TSO Mobile - Colombia,CAMILA DIAZ CONSTRUCCIONES CIVILES S.A.S, ,901261752,00,"Panic Button, ",PLAN PROFESIONAL,Renting,1GIQ,WLX277,Topfly PioneerX,Claro CO,53500.00,,Monthly,12/30/2025 12:00:00 AM,1/28/2026 12:00:00 AM,Pioneerx100-1GIQ,9103846227,869487064476384,,Active,Idle - Stop,7/30/2026 8:54:23 AM,8/19/2026 10:35:20 AM,8/19/2026 10:35:37 AM,"Av 90-4, Malagana, Bolivar, Colombia"
TSO Colombia - IBO IDCOM,CAMOS CONSTRUCCIONES Y CONSULTORIAS SAS, ,901284624,NIT,"Panic Button, ",PLAN MAQUINARIA PESADA,Renting,1CLC,SY026CFM153S8,Topfly PioneerX,Claro CO,49917.00,,Annually,7/21/2026 12:00:00 AM,2/20/2027 12:00:00 AM,Pioneerx100-1CLC,9103443610,869487064389454,,Active,Idle - Stop,7/21/2026 6:21:59 AM,8/19/2026 10:35:06 AM,8/19/2026 10:35:15 AM,"CP75+GH Bagadó, Choco, Colombia"
TSO Colombia - IBO IDCOM,CAMOS CONSTRUCCIONES Y CONSULTORIAS SAS, ,901284624,NIT,"Panic Button, ",PLAN MAQUINARIA PESADA,Renting,1CXU,SY021CFW196S8,Topfly PioneerX,Claro CO,49917.00,,Annually,7/21/2026 12:00:00 AM,2/20/2027 12:00:00 AM,Pioneerx100-1CXU,9103423057,869487064538217,,Active,Idle - Stop,7/21/2026 6:25:20 AM,8/13/2026 9:59:34 PM,8/13/2026 10:00:04 PM,"P3P2+MX Argelia, Antioquia, Colombia"
TSO Colombia - IBO IDCOM,CAMOS CONSTRUCCIONES Y CONSULTORIAS SAS, ,901284624,NIT,"Panic Button, ",PLAN MAQUINARIA PESADA,Renting,1E6O,SY021CFV159S8,Topfly PioneerX,Claro CO,49917.00,,Annually,7/21/2026 12:00:00 AM,2/20/2027 12:00:00 AM,Pioneerx100-1E6O,9103458898,869487064541526,,Active,Ignition OFF,7/21/2026 6:23:39 AM,8/19/2026 7:08:58 AM,8/19/2026 7:09:07 AM,"G83X+5H Atrato, Chocó, Colombia"
TSO Colombia - IBO IDCOM,CAMOS CONSTRUCCIONES Y CONSULTORIAS SAS, ,901284624,NIT,"Panic Button, ",PLAN MAQUINARIA PESADA,Renting,1E9E,SY021CFV178S8 ,Topfly PioneerX,Claro CO,49917.00,,Annually,7/21/2026 12:00:00 AM,2/20/2027 12:00:00 AM,Pioneerx100-1E9E,9103442304,869487064486375,,Active,Parked,7/21/2026 6:24:24 AM,8/13/2026 10:44:47 PM,8/13/2026 10:45:39 PM,"CP85+5H Bagadó, Choco, Colombia"
TSO Mobile - Colombia,CARGA SAN SEBASTIAN SAS, ,9015718827,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,Renting,1FT1,KUK489 AIR2,VidFleet AIR2,Claro CO,157250.00,,Monthly,7/6/2026 12:00:00 AM,8/4/2026 12:00:00 AM,8B5251UT,9103350593,8B5251UT,,Active,Drive,7/6/2026 2:32:32 PM,7/7/2026 2:40:51 PM,7/7/2026 2:41:02 PM,"Q7HG+XH Dagua, Valle del Cauca, Colombia"
UTS Sistemas Kalo MX,CARNE SELECTA LOS ANGELES S.A. DE C.V., ,,,"Panic Button, ",Professional,Client,0L8L,ES-114RAM,"CalAmp 2630 - HSPA -LMU26H3001-G1000
",MOVISTAR MX,29.99,,Monthly,6/4/2026 12:00:00 AM,7/3/2026 12:00:00 AM,4764353352,5901047019148,358077092380498,,Active,Ignition OFF,7/7/2026 12:45:36 PM,8/19/2026 10:31:33 AM,8/19/2026 10:32:07 AM,2 L. Carvajal y de La Cueva 
UTS Sistemas Kalo MX,CARNE SELECTA LOS ANGELES S.A. DE C.V., ,,,"Panic Button, ",Professional,Client,0USH,ES-109,CalAmp 2630 - 3G - LMU2631H-H000-G1000,MOVISTAR MX,29.99,,Monthly,7/22/2026 12:00:00 AM,8/20/2026 12:00:00 AM,4764409689,5901020172851,352556102183592,,Active,Travel Start,7/22/2026 7:11:50 AM,8/19/2026 10:35:11 AM,8/19/2026 10:35:23 AM,LAGO DE CHAPALA6180FRACCIONAMIENTO VILLAS DEL SOL
TSO Colombia - IBO IDCOM,CECILIA DIAZ MARTINEZ, ,40218677,CC,"Panic Button, ",PLAN MAQUINARIA PESADA,Renting,1EDB,JCB214S,Topfly PioneerX,Claro CO,49917.00,,Annually,7/23/2026 12:00:00 AM,3/6/2027 12:00:00 AM,Pioneerx100-1EDB,9103259338,869487064565368,,Active,Idle - Stop,7/23/2026 4:31:12 AM,8/19/2026 10:35:17 AM,8/19/2026 10:35:31 AM,"Q6R2+MV San Luís de Cubarral, Meta, Colombia"
TSO Colombia - IBO IDCOM,CECILIA DIAZ MARTINEZ, ,40218677,CC,"Panic Button, ",PLAN MAQUINARIA PESADA,Renting,1GM6,NW0456,Topfly PioneerX,Claro CO,19.99,,Monthly,7/15/2026 12:00:00 AM,8/13/2026 12:00:00 AM,PioneerX100-1GM6,9103268176,869487067337138,,Active,Parked,7/15/2026 8:39:21 AM,8/19/2026 8:24:05 AM,8/19/2026 8:24:42 AM,"Av 65, Guamal, Meta, Colombia"
TSO Mobile Peru,CENTURY ECOLOGICAL CORPORATION S.A.C ECOCENTURY S.A.C,VIP,20502073401,20502073401,"Panic Button, ",PLAN PROFESIONAL,Renting,1C1Z,BLV-832 AIR2,VidFleet AIR2,CLARO-PE,79.00,,Monthly,4/22/2026 12:00:00 AM,5/21/2026 12:00:00 AM,8B5141SB,993929221,8B5141SB,,Active,Ignition OFF,7/29/2026 12:18:07 PM,8/19/2026 10:32:06 AM,8/19/2026 10:32:09 AM,Vía sin nombre 
TSO Mobile Peru,CENTURY ECOLOGICAL CORPORATION S.A.C ECOCENTURY S.A.C,VIP,20502073401,20502073401,"MDVR - 007102573A, Panic Button, ",PLAN PROFESIONAL,Renting,1IBP,BLV-832,Topfly PioneerX,CLARO-PE,79.00,,Monthly,4/22/2026 12:00:00 AM,5/21/2026 12:00:00 AM,869487064339616,952417692,869487064339616,,Active,Parked,7/28/2026 7:27:40 AM,8/19/2026 10:35:14 AM,8/19/2026 10:35:30 AM,Vía sin nombre 
TSO Mobile - Colombia,CG CONSTRUGALINDO ARQUITECTURA E INGENIERIA S.A.S, ,900475627,900475627,"Panic Button, ",PLAN PROFESIONAL - VIDEO,Renting,1BQH,WMY705 AIR2,VidFleet AIR2,Claro CO,165000.00,,Monthly,7/4/2026 12:00:00 AM,8/2/2026 12:00:00 AM,8B5221GJ,9103535466,8B5221GJ,,Active,Drive,7/5/2026 4:33:05 AM,7/6/2026 10:03:59 AM,7/6/2026 10:04:05 AM,"Cl. 70 #3-80, Cali, Valle del Cauca, Colombia"
TSO Mobile - Colombia,CG CONSTRUGALINDO ARQUITECTURA E INGENIERIA S.A.S, ,900475627,900475627,"Panic Button, ",PLAN PROFESIONAL - VIDEO,Renting,1ED6,KFX315,Topfly HeroX,Claro CO,165000.00,,Monthly,7/5/2026 12:00:00 AM,8/3/2026 12:00:00 AM,HeroX100-1ED6,9103432921,869487060173126,,Active,Idle - Stop,7/5/2026 10:21:18 AM,8/19/2026 10:35:18 AM,8/19/2026 10:35:31 AM,"Cl9 50a-48, Cali, Valle Cauca"
TSO Mobile - Colombia,CG CONSTRUGALINDO ARQUITECTURA E INGENIERIA S.A.S, ,900475627,900475627,"Panic Button, ",PLAN PROFESIONAL - VIDEO,Renting,1EEZ,ZNM447AIR2,VidFleet AIR2,Claro CO,165000.00,,Monthly,7/4/2026 12:00:00 AM,8/2/2026 12:00:00 AM,8B5251SP,9103954970,8B5251SP,,Active,Drive,7/4/2026 8:44:41 AM,7/6/2026 10:02:18 AM,7/6/2026 10:02:26 AM,"Cra. 80 #18-274, Comuna 17, Cali, Valle del Cauca, Colombia"
TSO Mobile - Colombia,CG CONSTRUGALINDO ARQUITECTURA E INGENIERIA S.A.S, ,900475627,900475627,"Panic Button, ",PLAN PROFESIONAL - VIDEO,Renting,1EF5,TAY067 AIR2,VidFleet AIR2,Claro CO,165000.00,,Monthly,7/5/2026 12:00:00 AM,8/3/2026 12:00:00 AM,8B52523Z,9103938556,8B52523Z,,Active,,7/5/2026 6:02:01 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,CG CONSTRUGALINDO ARQUITECTURA E INGENIERIA S.A.S, ,900475627,900475627,"Panic Button, ",PLAN PROFESIONAL - VIDEO,Renting,1FIE,WCP791 AIR2,VidFleet AIR2,Claro CO,165000.00,,Monthly,7/4/2026 12:00:00 AM,8/2/2026 12:00:00 AM,8B5251SY,9103938530,8B5251SY,,Active,,7/5/2026 8:48:24 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,CG CONSTRUGALINDO ARQUITECTURA E INGENIERIA S.A.S, ,900475627,900475627,"Panic Button, ",PLAN PROFESIONAL - VIDEO,Renting,1FIU,WMM073 AIR2,VidFleet AIR2,Claro CO,165000.00,,Monthly,7/4/2026 12:00:00 AM,8/2/2026 12:00:00 AM,8B5251SZ,9103938531,8B5251SZ,,Active,,7/5/2026 9:54:24 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,CG CONSTRUGALINDO ARQUITECTURA E INGENIERIA S.A.S, ,900475627,900475627,"Panic Button, ",PLAN PROFESIONAL - VIDEO,Renting,1FIW,THP262 AIR2,VidFleet AIR2,Claro CO,165000.00,,Monthly,7/4/2026 12:00:00 AM,8/2/2026 12:00:00 AM,8B5251VS,9102419774,8B5251VS,,Active,Idle - Stop,7/5/2026 5:14:07 AM,7/6/2026 10:01:23 AM,7/6/2026 10:01:34 AM,"Cra. 98 #25-1, Comuna 17, Cali, Valle del Cauca, Colombia"
TSO Mobile - Colombia,CG CONSTRUGALINDO ARQUITECTURA E INGENIERIA S.A.S, ,900475627,900475627,"Panic Button, ",PLAN PROFESIONAL - VIDEO,Renting,1FJA,TAY137 AIR2,VidFleet AIR2,Claro CO,165000.00,,Monthly,7/4/2026 12:00:00 AM,8/2/2026 12:00:00 AM,8B5251T5,9103938532,8B5251T5,,Active,,7/4/2026 8:02:11 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,CG CONSTRUGALINDO ARQUITECTURA E INGENIERIA S.A.S, ,900475627,900475627,"Panic Button, ",PLAN PROFESIONAL - VIDEO,Renting,1FJQ,QSK299 AIR2,VidFleet AIR2,Claro CO,165000.00,,Monthly,7/4/2026 12:00:00 AM,8/2/2026 12:00:00 AM,8B5251TV,9103938533,8B5251TV,,Active,,7/5/2026 6:59:46 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,CG CONSTRUGALINDO ARQUITECTURA E INGENIERIA S.A.S, ,900475627,900475627,"Panic Button, ",PLAN PROFESIONAL - VIDEO,Renting,1FK6,SNV945 AIR2,VidFleet AIR2,Claro CO,165000.00,,Monthly,7/5/2026 12:00:00 AM,8/3/2026 12:00:00 AM,8B5251U0,9103938534,8B5251U0,,Active,,7/5/2026 8:04:16 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,CG CONSTRUGALINDO ARQUITECTURA E INGENIERIA S.A.S, ,900475627,900475627,"Panic Button, ",PLAN PROFESIONAL - VIDEO,Renting,1FKM,SNW597 AIR2,VidFleet AIR2,Claro CO,165000.00,,Monthly,7/4/2026 12:00:00 AM,8/2/2026 12:00:00 AM,8B5251U7,9103938535,8B5251U7,,Active,,7/4/2026 5:16:36 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,CG CONSTRUGALINDO ARQUITECTURA E INGENIERIA S.A.S, ,900475627,900475627,"Panic Button, ",PLAN PROFESIONAL - VIDEO,Renting,1FL1,WFB035 AIR2,VidFleet AIR2,Claro CO,165000.00,,Monthly,7/4/2026 12:00:00 AM,8/2/2026 12:00:00 AM,8B5251UE,9103938536,8B5251UE,,Active,,7/4/2026 1:41:27 PM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,CG CONSTRUGALINDO ARQUITECTURA E INGENIERIA S.A.S, ,900475627,900475627,"Panic Button, ",PLAN PROFESIONAL - VIDEO,Renting,1FLH,WCP530 AIR2,VidFleet AIR2,Claro CO,165000.00,,Monthly,7/4/2026 12:00:00 AM,8/2/2026 12:00:00 AM,8B5251UQ,9103938537,8B5251UQ,,Active,,7/4/2026 1:40:21 PM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,CG CONSTRUGALINDO ARQUITECTURA E INGENIERIA S.A.S, ,900475627,900475627,"Panic Button, ",PLAN PROFESIONAL - VIDEO,Renting,1FLK,WMY707 AIR2,VidFleet AIR2,Claro CO,165000.00,,Monthly,7/4/2026 12:00:00 AM,8/2/2026 12:00:00 AM,8B5251T4,9103720927,8B5251T4,,Active,Drive,7/4/2026 11:37:11 AM,7/6/2026 10:00:39 AM,7/6/2026 10:00:44 AM,"Cra. 83 # 20-29, Comuna 17, Cali, Valle del Cauca, Colombia"
TSO Mobile - Colombia,CG CONSTRUGALINDO ARQUITECTURA E INGENIERIA S.A.S, ,900475627,900475627,"Panic Button, ",PLAN PROFESIONAL - VIDEO,Renting,1FLX,KFX315 AIR2,VidFleet AIR2,Claro CO,165000.00,,Monthly,7/5/2026 12:00:00 AM,8/3/2026 12:00:00 AM,8B5251Z9,9103938538,8B5251Z9,,Active,,7/5/2026 10:29:59 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,CG CONSTRUGALINDO ARQUITECTURA E INGENIERIA S.A.S, ,900475627,900475627,"Panic Button, ",PLAN PROFESIONAL - VIDEO,Renting,1FM6,TJX215 AIR2,VidFleet AIR2,Claro CO,165000.00,,Monthly,7/4/2026 12:00:00 AM,8/2/2026 12:00:00 AM,8B52521U,9103938539,8B52521U,,Active,,7/5/2026 5:25:12 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
